Significant	-Log(P-value)	Difference	PG.ProteinGroups	PG.Genes	Symbol color	Symbol type	Symbol size	Show label	[1] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz8_IT14_37black_1000pg_01.raw.PG.Quantity	[2] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz8_IT14_37black_1000pg_02.raw.PG.Quantity	[3] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz8_IT14_37black_1000pg_03.raw.PG.Quantity	[4] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz8_IT14_37black_1000pg_04.raw.PG.Quantity	[5] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz8_IT14_dYback_1000pg_02.raw.PG.Quantity	[6] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz8_IT14_dYblack_1000pg_01.raw.PG.Quantity	[7] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz8_IT14_dYblack_1000pg_03.raw.PG.Quantity	[8] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz8_IT14_dYblack_1000pg_04.raw.PG.Quantity	[9] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT40_37black_200pg_01.raw.PG.Quantity	[10] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT40_37black_200pg_02.raw.PG.Quantity	[11] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT40_37black_200pg_03.raw.PG.Quantity	[12] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT40_37black_200pg_04.raw.PG.Quantity	[13] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT40_dYback_200pg_02.raw.PG.Quantity	[14] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT40_dYblack_200pg_01.raw.PG.Quantity	[15] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT40_dYblack_200pg_03.raw.PG.Quantity	[16] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT40_dYblack_200pg_04.raw.PG.Quantity	[17] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT60_37black_1pg_01.raw.PG.Quantity	[18] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT60_37black_1pg_02.raw.PG.Quantity	[19] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT60_37black_1pg_03.raw.PG.Quantity	[20] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT60_37black_1pg_04.raw.PG.Quantity	[21] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT60_37black_5pg_01.raw.PG.Quantity	[22] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT60_37black_5pg_02.raw.PG.Quantity	[23] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT60_37black_5pg_03.raw.PG.Quantity	[24] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT60_37black_5pg_04.raw.PG.Quantity	[25] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT60_37black_10pg_01.raw.PG.Quantity	[26] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT60_37black_10pg_02.raw.PG.Quantity	[27] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT60_37black_10pg_03.raw.PG.Quantity	[28] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT60_37black_10pg_04.raw.PG.Quantity	[29] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT60_37black_50pg_01.raw.PG.Quantity	[30] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT60_37black_50pg_02.raw.PG.Quantity	[31] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT60_37black_50pg_03.raw.PG.Quantity	[32] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT60_37black_50pg_04.raw.PG.Quantity	[33] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT60_dYback_1pg_02.raw.PG.Quantity	[34] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT60_dYback_5pg_02.raw.PG.Quantity	[35] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT60_dYback_10pg_02.raw.PG.Quantity	[36] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT60_dYback_50pg_02.raw.PG.Quantity	[37] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT60_dYblack_1pg_01.raw.PG.Quantity	[38] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT60_dYblack_1pg_03.raw.PG.Quantity	[39] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT60_dYblack_1pg_04.raw.PG.Quantity	[40] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT60_dYblack_5pg_01.raw.PG.Quantity	[41] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT60_dYblack_5pg_03.raw.PG.Quantity	[42] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT60_dYblack_5pg_04.raw.PG.Quantity	[43] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT60_dYblack_10pg_01.raw.PG.Quantity	[44] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT60_dYblack_10pg_03.raw.PG.Quantity	[45] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT60_dYblack_10pg_04.raw.PG.Quantity	[46] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT60_dYblack_50pg_01.raw.PG.Quantity	[47] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT60_dYblack_50pg_03.raw.PG.Quantity	[48] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT60_dYblack_50pg_04.raw.PG.Quantity
	0	NaN	P42294	yxiB	Color2 [DarkGray]	1	4		3.01571345329285	4.56995868682861	5.02655839920044	5.11312389373779	4.10821580886841	4.71616458892822	4.3793306350708	5.42310857772827	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	P42297	yxiE	Color2 [DarkGray]	1	4		7.27779912948608	7.42713069915771	7.45088624954224	7.1154260635376	5.98759937286377	5.97166872024536	6.04021453857422	5.90843868255615	5.06757020950317	4.81140613555908	4.89240550994873	5.18998003005981	4.73526096343994	4.02289724349976	3.5971257686615	4.13304901123047	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.94901704788208	2.23829007148743	NaN	NaN	NaN	NaN	NaN	NaN	3.54934024810791	3.32054090499878	3.30071616172791	2.00753736495972	2.85991454124451	2.74357008934021
	0	NaN	P42305	dbpA	Color2 [DarkGray]	1	4		5.4702467918396	5.74348163604736	5.76431894302368	5.33365440368652	5.60640239715576	5.60228204727173	5.40236139297485	5.27653074264526	3.13185000419617	2.40979838371277	2.68006253242493	1.20281839370728	4.23480796813965	5.10196256637573	4.77893495559692	4.91127681732178	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	P42318	yxjG	Color2 [DarkGray]	1	4		4.35664367675781	5.01613330841064	3.38721585273743	4.2519998550415	5.46858167648315	4.63944911956787	5.34222602844238	5.05042552947998	2.63294196128845	2.50460267066956	1.5857355594635	1.9379460811615	2.67653775215149	2.41552758216858	2.91319465637207	2.89962983131409	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.598146021366119	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.10498642921448	1.28262960910797	NaN
	0	NaN	P42410	rsbS	Color2 [DarkGray]	1	4		3.06710362434387	NaN	5.07329225540161	4.55868625640869	NaN	NaN	NaN	NaN	1.54190480709076	0.343416184186935	1.13309752941132	1.31890177726746	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	P42412	iolA	Color2 [DarkGray]	1	4		5.93954181671143	6.12754201889038	6.15494441986084	6.22714948654175	4.87115812301636	4.58484935760498	5.22400140762329	5.01933193206787	4.26461744308472	4.47646474838257	4.26578760147095	4.20554542541504	3.57244300842285	2.79573535919189	2.3835883140564	3.09254336357117	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.90259516239166	1.07112979888916	2.12144541740417	2.43321442604065	NaN	NaN	NaN	1.96795010566711	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.543318271636963	0.98306143283844	0.40238419175148
	0	NaN	P42414	iolC	Color2 [DarkGray]	1	4		4.29842615127563	4.84813213348389	4.50298357009888	4.32757329940796	4.56691360473633	5.1800799369812	5.45420074462891	3.89613771438599	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	P42415	iolD	Color2 [DarkGray]	1	4		7.36323642730713	7.05940961837769	6.52823543548584	6.10983657836914	5.07737445831299	5.33393573760986	4.68200540542603	4.94040966033936	5.71579313278198	5.55072641372681	5.5682225227356	5.43083143234253	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.31870174407959	4.10675430297852	3.03307199478149	3.63865208625793	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	P42419	iolI	Color2 [DarkGray]	1	4		4.57362127304077	4.43409156799316	4.63833856582642	4.72218608856201	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	P42435	nasD	Color2 [DarkGray]	1	4		4.30961990356445	4.22948360443115	3.85964822769165	4.30932140350342	7.24308824539185	7.60015869140625	7.57290315628052	7.37162303924561	NaN	NaN	NaN	NaN	5.42921257019043	5.23032283782959	5.85876607894897	5.4146523475647	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.43647742271423	4.1833758354187	NaN	NaN	NaN	NaN	NaN	NaN	3.00107884407043	3.44256472587585	2.82011127471924	4.07140111923218	4.26789951324463	4.06323671340942
	0	NaN	P42436	nasE	Color2 [DarkGray]	1	4		4.38218069076538	2.19808435440063	2.81792402267456	1.82733714580536	5.52623987197876	5.36142730712891	5.88590288162231	5.14587211608887	NaN	NaN	NaN	NaN	3.46739101409912	3.27716827392578	2.97165894508362	4.19982862472534	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.07866811752319	2.31485342979431
+	3.08302463247554	-1.2367308139801	P42919	rplB	Color2 [DarkGray]	1	4		11.8522596359253	11.8390836715698	11.881573677063	11.7485446929932	12.2861490249634	12.3467645645142	12.3310089111328	12.3679475784302	9.74267959594727	9.72433948516846	9.7312707901001	9.60804080963135	10.4360599517822	10.4733581542969	10.333080291748	10.3505764007568	NaN	NaN	NaN	NaN	5.97287034988403	5.31575393676758	6.12618637084961	5.49467277526855	7.31592464447021	7.49013423919678	7.15260553359985	7.31868028640747	9.48810482025146	9.63285636901855	9.6069974899292	9.48624897003174	NaN	6.95306062698364	8.0911693572998	8.97233772277832	NaN	NaN	NaN	6.97952747344971	7.09866714477539	6.82515144348145	8.12413597106934	8.18434810638428	8.1333589553833	8.42634677886963	8.45161437988281	8.89106845855713
	0	NaN	P42920	rplC	Color2 [DarkGray]	1	4		8.65692043304443	9.06863689422607	8.74716949462891	8.78034973144531	10.806095123291	10.8807954788208	10.8645696640015	10.7757616043091	5.55657911300659	5.35927534103394	5.90308713912964	5.52218770980835	7.8266978263855	7.7263388633728	7.60735559463501	7.91019773483276	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.23915386199951	4.43891763687134	4.42880201339722	4.59195566177368	NaN	4.50974607467651	4.7273416519165	4.88957118988037	NaN	NaN	NaN	4.46728038787842	4.25600051879883	3.44866061210632	4.83183479309082	5.4287257194519	5.09500455856323	5.29121828079224	5.20675373077393	5.10715818405151
	0	NaN	P42921	rplD	Color2 [DarkGray]	1	4		4.97665071487427	5.32073497772217	5.68234252929688	5.33832454681396	6.92793369293213	7.31340217590332	7.0911021232605	7.34067058563232	NaN	NaN	NaN	NaN	4.69820022583008	4.83865404129028	4.44091367721558	4.74703407287598	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.307697087526321	3.10437345504761	NaN	NaN	NaN	NaN	NaN	NaN	2.18853712081909	0.433596014976501	2.96456551551819	2.25211310386658	3.26819634437561	2.91205883026123
	0	NaN	P42923	rplJ	Color2 [DarkGray]	1	4		5.32799673080444	5.43424844741821	5.16325092315674	5.1442437171936	8.42623710632324	8.65269947052002	8.42917823791504	8.39617443084717	3.14426422119141	3.56319975852966	3.37879037857056	3.24725127220154	6.25143957138062	6.10359287261963	6.15294551849365	6.05585098266602	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.59804248809814	4.53140830993652	NaN	NaN	NaN	NaN	NaN	NaN	2.88591504096985	2.06179761886597	2.73211979866028	4.05366134643555	4.4095516204834	4.43020534515381
	0	NaN	P42924	rplW	Color2 [DarkGray]	1	4		7.5650053024292	7.78913831710815	7.88946628570557	6.92854452133179	8.58286952972412	8.42051410675049	8.26462078094482	8.40461254119873	5.26756906509399	5.13575410842896	5.4776725769043	5.49856853485107	6.05444669723511	6.18163204193115	6.11794805526733	6.00643444061279	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.97024893760681	3.30697202682495	3.47829484939575	4.10487699508667	NaN	NaN	NaN	4.5684871673584	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.89913606643677	4.66575384140015	4.89560174942017
	0	NaN	P42955	yslB	Color2 [DarkGray]	1	4		7.7252254486084	7.61296892166138	7.84676122665405	7.45760059356689	8.50708198547363	8.37558174133301	8.7267951965332	8.91704368591309	5.02496528625488	5.03407144546509	4.57877206802368	5.4489369392395	4.70429658889771	5.45280456542969	5.52593660354614	4.94485425949097	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.76150512695313	3.63470435142517	2.82142734527588	3.48886036872864	NaN	2.85198593139648	3.5976083278656	3.78048610687256	NaN	NaN	NaN	2.47725915908813	0.918453752994537	2.65353798866272	3.8675434589386	3.41780662536621	3.48857593536377	3.63650393486023	3.67104339599609	3.23521590232849
	0	NaN	P42958	ycsA	Color2 [DarkGray]	1	4		1.00302600860596	NaN	2.32752728462219	3.15936350822449	1.84284067153931	1.39030361175537	1.62730848789215	1.1802544593811	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	P42962	ycsE	Color2 [DarkGray]	1	4		5.90073537826538	6.20620393753052	5.97636890411377	5.59946393966675	5.63153457641602	5.75778579711914	5.77937936782837	5.6489143371582	4.02672290802002	3.71702027320862	3.61996793746948	3.54457354545593	3.92463231086731	4.31375932693481	3.83012461662292	3.67587876319885	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.10772705078125	2.5943865776062	2.88238978385925	1.52803111076355	NaN	NaN	NaN	2.24916696548462	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.58853030204773	1.81293094158173	1.65623950958252
	0	NaN	P42973	bglA	Color2 [DarkGray]	1	4		2.14740061759949	3.4961371421814	3.04348397254944	3.7659809589386	4.85395574569702	4.13204526901245	3.6270124912262	4.32107257843018	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	P42974	ahpF	Color2 [DarkGray]	1	4		8.33826923370361	8.53239917755127	8.20460319519043	8.81464576721191	8.94845962524414	9.1634464263916	9.14651107788086	9.16251468658447	6.02223634719849	6.29626941680908	5.75436305999756	6.57167053222656	6.38781261444092	6.38297271728516	6.50246477127075	6.758131980896	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.47851705551147	5.78508996963501	5.42154026031494	5.07857179641724	5.68706512451172	5.64364528656006	5.55519151687622	5.65073585510254	NaN	3.81457924842834	4.77852344512939	6.23902130126953	NaN	NaN	NaN	4.61052131652832	4.41231727600098	4.11832809448242	4.80433797836304	4.85682678222656	4.91620635986328	6.49827003479004	6.01433610916138	6.26145267486572
	0	NaN	P42976	dapB	Color2 [DarkGray]	1	4		7.38374900817871	7.59911060333252	7.41036224365234	7.40489387512207	6.25817584991455	6.47991752624512	5.93342781066895	6.58716773986816	5.580726146698	4.98838472366333	5.20474767684937	5.38176488876343	4.87588500976563	3.9753053188324	5.08306646347046	4.44686603546143	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.48790097236633	2.04429483413696	1.02388143539429	4.03126621246338	3.5826997756958	3.92535710334778	3.18062114715576	NaN	NaN	NaN	2.42140221595764	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.03230214118958	1.70006918907166	2.8313524723053
	0	NaN	P42977	cca	Color2 [DarkGray]	1	4		4.65590047836304	3.79948973655701	2.97964429855347	NaN	4.50972843170166	4.31849718093872	5.36029052734375	2.9356381893158	0.69808042049408	2.44754362106323	3.08067178726196	0.638903856277466	3.37485027313232	2.65222477912903	3.56525468826294	3.90068745613098	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	P42979	ypjD	Color2 [DarkGray]	1	4		3.66265916824341	4.71197271347046	4.60540580749512	3.48492741584778	3.22759771347046	3.58966708183289	2.69618129730225	3.66894865036011	3.27588129043579	2.87177872657776	2.64577555656433	2.95756387710571	2.83541083335876	3.25748419761658	3.0707700252533	3.44468450546265	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.81273317337036	5.18716287612915	4.86221837997437	5.20998954772949	NaN	NaN	NaN	NaN	NaN	NaN	4.99478101730347	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.85606002807617	5.16825294494629	4.70685529708862	NaN	NaN	NaN
	0	NaN	P45694	tkt	Color2 [DarkGray]	1	4		8.36159610748291	8.45248126983643	8.19575214385986	8.54040145874023	8.10552024841309	7.97208261489868	7.81987762451172	8.08253383636475	5.08665132522583	5.51630353927612	5.30492830276489	5.20247745513916	5.4357533454895	5.13164710998535	5.09149742126465	5.03425598144531	NaN	NaN	NaN	NaN	2.83846044540405	NaN	3.64623355865479	2.16040349006653	NaN	NaN	NaN	NaN	3.02602076530457	3.09856820106506	2.77875113487244	3.20264506340027	NaN	NaN	NaN	3.8241982460022	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.94445180892944	3.43312072753906	3.1377694606781
	0	NaN	P45743	dhbB	Color2 [DarkGray]	1	4		8.00013828277588	7.93918418884277	8.07884311676025	8.12863349914551	7.88277149200439	7.77674198150635	7.83211469650269	7.71934270858765	4.40939235687256	4.32699966430664	4.56009769439697	4.68846607208252	3.88341736793518	4.14455032348633	4.54779195785522	4.66928815841675	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.07564687728882	2.37007522583008	2.88973522186279	2.67725229263306	NaN	NaN	NaN	1.48999118804932	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.520986199378967	3.14867997169495	1.4078152179718
	0	NaN	P45744	dhbC	Color2 [DarkGray]	1	4		8.89040946960449	8.69779777526855	8.72826957702637	8.85452365875244	9.63075160980225	9.51785278320313	9.66092586517334	9.55007076263428	6.76677274703979	6.8611798286438	6.62883949279785	6.77770042419434	7.16370153427124	7.02404928207397	6.97958469390869	7.21736812591553	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.79557275772095	3.13024353981018	3.62615990638733	3.4833619594574	4.51781988143921	4.66425800323486	4.70262050628662	4.27950572967529	NaN	2.04986786842346	3.70356369018555	5.77097940444946	NaN	NaN	NaN	2.43823432922363	2.77941560745239	2.87768530845642	3.55504012107849	3.54181718826294	3.68898105621338	5.55344867706299	5.28461837768555	5.46345853805542
	0	NaN	P45745	dhbF	Color2 [DarkGray]	1	4		4.96350955963135	4.62532424926758	5.30173778533936	4.26964664459229	8.85310173034668	8.74219226837158	8.72182273864746	8.95925045013428	NaN	NaN	NaN	NaN	6.72309589385986	6.7045316696167	6.5217137336731	6.49967432022095	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.0864520072937	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.91893196105957	4.56203889846802	4.95278835296631
	0	NaN	P45872	prfA	Color2 [DarkGray]	1	4		7.07345199584961	7.07491731643677	7.13020896911621	6.95142412185669	7.85678434371948	7.74773168563843	7.94472980499268	7.91438817977905	5.91688394546509	5.79542064666748	5.79320859909058	5.56078767776489	5.85559511184692	5.39608478546143	5.72311449050903	5.72121620178223	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.34960961341858	3.457599401474	4.02855825424194	3.60897159576416	NaN	NaN	NaN	4.57871437072754	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.44829177856445	4.21506214141846	4.23503923416138
	0	NaN	P45913	yqaP	Color2 [DarkGray]	1	4		8.8331298828125	9.32581996917725	9.0676212310791	9.23469543457031	7.85975360870361	8.13227558135986	7.94077014923096	7.88232183456421	5.68404722213745	5.66078615188599	5.95461940765381	6.15755605697632	6.3402533531189	6.14013242721558	6.33245420455933	6.02924728393555	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.84236621856689	5.84641933441162	5.85399675369263	5.95550441741943	NaN	NaN	NaN	3.80779981613159	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.23345470428467	4.35063457489014	4.42855405807495
	0	NaN	P45947	arsC	Color2 [DarkGray]	1	4		4.85706949234009	4.64337873458862	4.47917175292969	4.70344209671021	3.2541184425354	3.07509136199951	3.74998426437378	3.68845725059509	NaN	NaN	NaN	NaN	1.87638795375824	2.24747252464294	2.18743491172791	1.3596031665802	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	P46208	htpG	Color2 [DarkGray]	1	4		7.25390768051147	7.39186429977417	7.16102933883667	7.66448402404785	6.97834777832031	7.03483438491821	6.92364597320557	6.80033016204834	5.07249641418457	4.83936405181885	4.99171209335327	5.01783466339111	4.54752492904663	4.25128412246704	4.14658308029175	4.54597616195679	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.67078971862793	2.54783058166504	2.30941271781921	3.07960414886475	NaN	NaN	NaN	2.72690415382385	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.166059613227844	NaN	1.15185701847076
	0	NaN	P46331	yxbG	Color2 [DarkGray]	1	4		4.45684766769409	4.98478412628174	5.10637187957764	4.88014125823975	NaN	NaN	NaN	NaN	2.36707615852356	3.31331300735474	3.11228656768799	1.87453293800354	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	P46336	iolS	Color2 [DarkGray]	1	4		6.20534992218018	6.46509695053101	6.07355213165283	6.72095155715942	5.60846519470215	5.04117155075073	5.43843078613281	5.90784358978271	4.06576108932495	4.07561922073364	4.36781692504883	4.04326248168945	3.78487491607666	3.70353579521179	3.93572402000427	3.09152150154114	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.06637692451477	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.08836078643799	2.03062558174133	1.94093310832977
