x	y
17.48	1.67773
17.47	1.67775
17.46	1.67777
17.45	1.67779
17.44	1.67781
17.43	1.67783
17.42	1.67785
17.41	1.67787
17.4	1.67789
17.39	1.67791
17.38	1.67793
17.37	1.67795
17.36	1.67797
17.35	1.67799
17.34	1.67801
17.33	1.67803
17.32	1.67805
17.31	1.67807
17.3	1.67809
17.29	1.67811
17.28	1.67813
17.27	1.67815
17.26	1.67817
17.25	1.67819
17.24	1.67821
17.23	1.67823
17.22	1.67825
17.21	1.67827
17.2	1.67829
17.19	1.67831
17.18	1.67833
17.17	1.67835
17.16	1.67837
17.15	1.67839
17.14	1.67841
17.13	1.67843
17.12	1.67845
17.11	1.67847
17.1	1.67849
17.09	1.67851
17.08	1.67853
17.07	1.67855
17.06	1.67857
17.05	1.67859
17.04	1.67861
17.03	1.67863
17.02	1.67865
17.01	1.67867
17	1.67869
16.99	1.67871
16.98	1.67874
16.97	1.67876
16.96	1.67878
16.95	1.6788
16.94	1.67882
16.93	1.67884
16.92	1.67886
16.91	1.67888
16.9	1.6789
16.89	1.67892
16.88	1.67894
16.87	1.67896
16.86	1.67899
16.85	1.67901
16.84	1.67903
16.83	1.67905
16.82	1.67907
16.81	1.67909
16.8	1.67911
16.79	1.67913
16.78	1.67915
16.77	1.67918
16.76	1.6792
16.75	1.67922
16.74	1.67924
16.73	1.67926
16.72	1.67928
16.71	1.6793
16.7	1.67932
16.69	1.67935
16.68	1.67937
16.67	1.67939
16.66	1.67941
16.65	1.67943
16.64	1.67945
16.63	1.67947
16.62	1.6795
16.61	1.67952
16.6	1.67954
16.59	1.67956
16.58	1.67958
16.57	1.6796
16.56	1.67963
16.55	1.67965
16.54	1.67967
16.53	1.67969
16.52	1.67971
16.51	1.67974
16.5	1.67976
16.49	1.67978
16.48	1.6798
16.47	1.67982
16.46	1.67985
16.45	1.67987
16.44	1.67989
16.43	1.67991
16.42	1.67993
16.41	1.67996
16.4	1.67998
16.39	1.68
16.38	1.68002
16.37	1.68005
16.36	1.68007
16.35	1.68009
16.34	1.68011
16.33	1.68013
16.32	1.68016
16.31	1.68018
16.3	1.6802
16.29	1.68022
16.28	1.68025
16.27	1.68027
16.26	1.68029
16.25	1.68031
16.24	1.68034
16.23	1.68036
16.22	1.68038
16.21	1.68041
16.2	1.68043
16.19	1.68045
16.18	1.68047
16.17	1.6805
16.16	1.68052
16.15	1.68054
16.14	1.68057
16.13	1.68059
16.12	1.68061
16.11	1.68063
16.1	1.68066
16.09	1.68068
16.08	1.6807
16.07	1.68073
16.06	1.68075
16.05	1.68077
16.04	1.6808
16.03	1.68082
16.02	1.68084
16.01	1.68087
16	1.68089
15.99	1.68091
15.98	1.68094
15.97	1.68096
15.96	1.68098
15.95	1.68101
15.94	1.68103
15.93	1.68105
15.92	1.68108
15.91	1.6811
15.9	1.68112
15.89	1.68115
15.88	1.68117
15.87	1.6812
15.86	1.68122
15.85	1.68124
15.84	1.68127
15.83	1.68129
15.82	1.68131
15.81	1.68134
15.8	1.68136
15.79	1.68139
15.78	1.68141
15.77	1.68143
15.76	1.68146
15.75	1.68148
15.74	1.68151
15.73	1.68153
15.72	1.68156
15.71	1.68158
15.7	1.6816
15.69	1.68163
15.68	1.68165
15.67	1.68168
15.66	1.6817
