x	y
15.8	1.43689
15.79	1.43691
15.78	1.43693
15.77	1.43694
15.76	1.43696
15.75	1.43698
15.74	1.437
15.73	1.43702
15.72	1.43704
15.71	1.43706
15.7	1.43707
15.69	1.43709
15.68	1.43711
15.67	1.43713
15.66	1.43715
15.65	1.43717
15.64	1.43719
15.63	1.4372
15.62	1.43722
15.61	1.43724
15.6	1.43726
15.59	1.43728
15.58	1.4373
15.57	1.43732
15.56	1.43734
15.55	1.43735
15.54	1.43737
15.53	1.43739
15.52	1.43741
15.51	1.43743
15.5	1.43745
15.49	1.43747
15.48	1.43749
15.47	1.43751
15.46	1.43752
15.45	1.43754
15.44	1.43756
15.43	1.43758
15.42	1.4376
15.41	1.43762
15.4	1.43764
15.39	1.43766
15.38	1.43768
15.37	1.4377
15.36	1.43772
15.35	1.43774
15.34	1.43776
15.33	1.43777
15.32	1.43779
15.31	1.43781
15.3	1.43783
15.29	1.43785
15.28	1.43787
15.27	1.43789
15.26	1.43791
15.25	1.43793
15.24	1.43795
15.23	1.43797
15.22	1.43799
15.21	1.43801
15.2	1.43803
15.19	1.43805
15.18	1.43807
15.17	1.43809
15.16	1.43811
15.15	1.43813
15.14	1.43815
15.13	1.43817
15.12	1.43819
15.11	1.43821
15.1	1.43823
15.09	1.43825
15.08	1.43827
15.07	1.43829
15.06	1.43831
15.05	1.43833
15.04	1.43835
15.03	1.43837
15.02	1.43839
15.01	1.43841
15	1.43843
14.99	1.43845
14.98	1.43847
14.97	1.43849
14.96	1.43851
14.95	1.43853
14.94	1.43855
14.93	1.43857
14.92	1.43859
14.91	1.43861
14.9	1.43863
14.89	1.43865
14.88	1.43868
14.87	1.4387
14.86	1.43872
14.85	1.43874
14.84	1.43876
14.83	1.43878
14.82	1.4388
14.81	1.43882
14.8	1.43884
14.79	1.43886
14.78	1.43888
14.77	1.4389
14.76	1.43892
14.75	1.43895
14.74	1.43897
14.73	1.43899
14.72	1.43901
14.71	1.43903
14.7	1.43905
14.69	1.43907
14.68	1.43909
14.67	1.43911
14.66	1.43914
14.65	1.43916
14.64	1.43918
14.63	1.4392
14.62	1.43922
14.61	1.43924
14.6	1.43926
14.59	1.43929
14.58	1.43931
14.57	1.43933
14.56	1.43935
14.55	1.43937
14.54	1.43939
14.53	1.43941
14.52	1.43944
14.51	1.43946
14.5	1.43948
14.49	1.4395
14.48	1.43952
14.47	1.43955
14.46	1.43957
14.45	1.43959
14.44	1.43961
14.43	1.43963
