x	y
21.31	0.553958
21.3	0.55396
21.29	0.553961
21.28	0.553963
21.27	0.553965
21.26	0.553967
21.25	0.553969
21.24	0.55397
21.23	0.553972
21.22	0.553974
21.21	0.553976
21.2	0.553977
21.19	0.553979
21.18	0.553981
21.17	0.553983
21.16	0.553985
21.15	0.553986
21.14	0.553988
21.13	0.55399
21.12	0.553992
21.11	0.553993
21.1	0.553995
21.09	0.553997
21.08	0.553999
21.07	0.554001
21.06	0.554002
21.05	0.554004
21.04	0.554006
21.03	0.554008
21.02	0.55401
21.01	0.554012
21	0.554013
20.99	0.554015
20.98	0.554017
20.97	0.554019
20.96	0.554021
20.95	0.554022
20.94	0.554024
20.93	0.554026
20.92	0.554028
20.91	0.55403
20.9	0.554032
20.89	0.554033
20.88	0.554035
20.87	0.554037
20.86	0.554039
20.85	0.554041
20.84	0.554043
20.83	0.554044
20.82	0.554046
20.81	0.554048
20.8	0.55405
20.79	0.554052
20.78	0.554054
20.77	0.554055
20.76	0.554057
20.75	0.554059
20.74	0.554061
20.73	0.554063
20.72	0.554065
20.71	0.554067
20.7	0.554069
20.69	0.55407
20.68	0.554072
20.67	0.554074
20.66	0.554076
20.65	0.554078
20.64	0.55408
20.63	0.554082
20.62	0.554083
20.61	0.554085
20.6	0.554087
20.59	0.554089
20.58	0.554091
20.57	0.554093
20.56	0.554095
20.55	0.554097
20.54	0.554099
20.53	0.554101
20.52	0.554102
20.51	0.554104
20.5	0.554106
20.49	0.554108
20.48	0.55411
20.47	0.554112
20.46	0.554114
20.45	0.554116
20.44	0.554118
20.43	0.55412
20.42	0.554121
20.41	0.554123
20.4	0.554125
20.39	0.554127
20.38	0.554129
20.37	0.554131
20.36	0.554133
20.35	0.554135
20.34	0.554137
20.33	0.554139
20.32	0.554141
20.31	0.554143
20.3	0.554145
20.29	0.554147
20.28	0.554148
20.27	0.55415
20.26	0.554152
20.25	0.554154
20.24	0.554156
20.23	0.554158
20.22	0.55416
20.21	0.554162
20.2	0.554164
20.19	0.554166
20.18	0.554168
20.17	0.55417
20.16	0.554172
20.15	0.554174
