PG.ProteinGroups	PG.Genes	[1] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dMscB_BS_hs_01.raw.PG.QValue (Run-Wise)	[2] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dMscB_BS_hs_02.raw.PG.QValue (Run-Wise)	[3] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dMscB_BS_hs_03.raw.PG.QValue (Run-Wise)	[4] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dMscB_BS_st_01.raw.PG.QValue (Run-Wise)	[5] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dMscB_BS_st_02.raw.PG.QValue (Run-Wise)	[6] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dMscB_BS_st_03.raw.PG.QValue (Run-Wise)	[7] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dYwIE_BS_hs_01.raw.PG.QValue (Run-Wise)	[8] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dYwIE_BS_hs_02.raw.PG.QValue (Run-Wise)	[9] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dYwIE_BS_hs_03.raw.PG.QValue (Run-Wise)	[10] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dYwIE_BS_st_01.raw.PG.QValue (Run-Wise)	[11] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dYwIE_BS_st_02.raw.PG.QValue (Run-Wise)	[12] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dYwIE_BS_st_03.raw.PG.QValue (Run-Wise)	[13] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_wt168_BS_hs_01.raw.PG.QValue (Run-Wise)	[14] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_wt168_BS_hs_02.raw.PG.QValue (Run-Wise)	[15] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_wt168_BS_hs_03.raw.PG.QValue (Run-Wise)	[16] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_wt168_BS_st_01.raw.PG.QValue (Run-Wise)	[17] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_wt168_BS_st_02.raw.PG.QValue (Run-Wise)	[18] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_wt168_BS_st_03.raw.PG.QValue (Run-Wise)	[1] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dMscB_BS_hs_01.raw.PG.Quantity	[2] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dMscB_BS_hs_02.raw.PG.Quantity	[3] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dMscB_BS_hs_03.raw.PG.Quantity	[4] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dMscB_BS_st_01.raw.PG.Quantity	[5] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dMscB_BS_st_02.raw.PG.Quantity	[6] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dMscB_BS_st_03.raw.PG.Quantity	[7] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dYwIE_BS_hs_01.raw.PG.Quantity	[8] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dYwIE_BS_hs_02.raw.PG.Quantity	[9] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dYwIE_BS_hs_03.raw.PG.Quantity	[10] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dYwIE_BS_st_01.raw.PG.Quantity	[11] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dYwIE_BS_st_02.raw.PG.Quantity	[12] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dYwIE_BS_st_03.raw.PG.Quantity	[13] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_wt168_BS_hs_01.raw.PG.Quantity	[14] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_wt168_BS_hs_02.raw.PG.Quantity	[15] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_wt168_BS_hs_03.raw.PG.Quantity	[16] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_wt168_BS_st_01.raw.PG.Quantity	[17] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_wt168_BS_st_02.raw.PG.Quantity	[18] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_wt168_BS_st_03.raw.PG.Quantity
P37967	pnbA	6.849030257206653E-10	2.2245332786231652E-54	1.7926128064752566E-26	4.7537863357790894E-05	5.676695022474934E-122	6.898368879626925E-05	2.854591787788243E-23	1.6158653697813148E-15	1.5240902175993343E-10	7.734851962214258E-24	0.00021862690899376733	0.0005349495137386396	2.9499054817904077E-06	0.0002361041869904708	0.00047870955395551076	0.007234318957758442	0.0033079688421540523	0.013240169999718443	956620.3125	1537579.125	801458.875	6377417.5	3099090.75	3546108.5	2059187.375	1549524	1568123.75	1278662.125	2670309.5	1940539.75	3169489.25	3080259.75	1933419.375	5623375	2154771.5	NaN
P38021	rocD	0.008030120807401148	0.0010444936249531236	0.001852763252643791	1.3532200216066456E-65	3.9944702890266915E-102	1.3657021635375783E-07	0.0053320296569742895	0.0007839210156044401	0.008544823821149825	0.001617236848755118	0.035864180097897665	0.010540322849167798	0.0282334716389954	0.002735623084142568	0.050736775954558604	0.2134664344221911	0.049643431363224196	0.014823365313676997	5064.76025390625	4390.6416015625	7975.56787109375	122772.53125	55865.3828125	97531.5546875	7847.04736328125	5047.8388671875	7286.96044921875	4036.109375	8280.8740234375	14642.0693359375	NaN	8039.75341796875	NaN	NaN	32705.244140625	32728.474609375
P38493	cmk	0.0003957856339155538	7.432130141487269E-09	0.0001935982848830806	4.882203118660514E-08	2.46978065754726E-19	9.65623224179122E-05	0.0004702179178190424	0.0001292530770713685	0.00013215047195517065	0.0011743017780868384	0.0030088023953486324	0.005327297341747622	0.0015722273857155735	0.000936264654686334	6.796162381053223E-06	0.041396691919327856	0.011962096840029338	0.008738267991533594	1195888.5	1223712.625	991410.9375	1575795	1373121.75	1319286.875	728232.6875	784932.9375	617328.5	2609115.5	2093527.625	1759336.75	875694.5	645617.3125	785551.0625	1636819.375	1561596.75	1487432.25
P38494	ypfD	5.8884304622922414E-05	1.7976454677280476E-13	0.00021227879707101804	1.9786271976994822E-38	2.019137371496127E-45	7.058157175412439E-06	2.126545851098562E-07	1.328916235758195E-06	4.775495376342204E-05	0.00024993604966263726	0.0021242215626989937	0.00465854528682479	0.0014829351022014922	0.0009380274174335851	0.0018000810321577515	0.041083111279200224	0.05676413554010841	0.019504466835355252	14973119	14563477	15615342	7956590	5692537	5617899.5	13456706	9999585	13150049	6628019.5	11651654	8670582	8925961	5647185.5	8269862.5	4917892.5	NaN	4830470
P39062	acsA	0.05211985324261059	0.009170373761508708	0.021538996242332097	1.34791021278092E-06	1.4579547233576982E-124	5.068951797062273E-05	0.08158017162436355	0.11000878132054026	0.13638889890059197	0.15956849694739406	0.1820709045598223	0.2284668363845955	0.011479234180849352	0.134964940537393	0.18285979090853666	0.4460595177569465	0.3414614139208988	0.40936544179757756	NaN	NaN	NaN	106230.328125	99111.671875	90484.4453125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
P39071	dhbA	9.602739605761597E-10	1.2557454361002771E-09	2.8875165980802698E-15	2.0851838513271662E-07	4.699292967228443E-12	3.837240303459287E-05	0	4.328211584868029E-151	2.4652775895843072E-14	0.1843729935646801	0.11512657513353725	0.09866648581606238	0.02444570964910808	0.0017048732056475309	0.00448641928169517	0.3829451524738923	0.40590258708779586	0.323455587951668	5596.97314453125	7252.3115234375	18669.06640625	100183.0390625	97717.046875	78411.296875	79905.5	76594.71875	61531.546875	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
P39119	citA	9.274008636595555E-06	2.1540838883156776E-40	1.6942337328489982E-07	2.632916028403289E-07	7.67660877937148E-60	0.0001049549062571211	7.41515091566925E-11	0.00015866781485660835	0.006671418430008161	2.650884525736088E-28	2.623815419809528E-06	0.0015346514199900806	0.02367910199066015	0.03568194394356989	0.02720727739618157	0.04282564907059175	0.010650006241793998	0.37679225621291035	2034497.25	1838464.125	1323417.625	777355.625	668369	570334.5625	699734.0625	685222.75	NaN	536368.4375	577614.25	395365.84375	NaN	NaN	NaN	NaN	NaN	NaN
P39120	citZ	0.0003077279350189345	0.00016702131567829223	0.00026518988050403404	9.936033471813217E-30	3.019284930025226E-41	3.270223768585391E-12	0.0005189760828989236	0.0007890014391316439	0.0007741887244713996	8.492767939292207E-22	0.0005751728330942106	0.0016534906533589523	0.02392558368823447	0.013569790334437937	0.023340328780829846	0.03670054122090795	0.01888380942496187	0.011460897654562489	870699.6875	904101.875	1011201.4375	3583076	2868902	2435544.75	936602.875	605171.9375	806622.75	1580853.875	3053238.5	3496805.75	300280.625	2085588.25	294435.96875	2661782	12947284	1797191.125
P39121	deoC	9.982811085502098E-05	3.621734155953979E-33	0.00023711655128796937	1.9893405665549947E-11	2.3592902697665404E-06	7.632890223279864E-08	0.0004172559907607614	0.00023612708639936275	0.00016740730868071375	0.00020167875382990546	0.0011455733378130204	0.0020063286879147216	0.001124873448053944	0.00125582913832355	0.0016959910450478478	0.033610040336527335	0.06700243678679774	0.2515258882866017	485931.125	556210.6875	599464.6875	708384.125	668805.8125	608450.8125	932454.8125	743684.4375	688114.5	465851.96875	529917.25	542637.625	503090.1875	588309.875	641534.4375	51129.921875	NaN	NaN
P39126	icd	0.0005190614912146922	0.0001679881417581604	0.0007566611322133244	2.422775970498944E-17	5.491185018067202E-40	2.8504156101155894E-05	0.0010243337268278053	0.0014571103880839866	0.0018163490550754287	0.0064918721293039175	0.015016625138138345	0.041834147437714506	0.017325499613148835	0.005450341818359903	0.010081898610446352	0.14757873560416623	0.09774397746781126	0.10777345568705986	941583.1875	1536335.375	1438468.875	3396482.75	2472903.25	6763035.5	573466.1875	757659.125	1073729.375	894888.4375	1027504.5	730805	707886.4375	400027.15625	367870.9375	NaN	NaN	NaN
P39132	yhbE	9.848829929198709E-05	9.07464671094049E-41	0.0001564497203833713	0.026201471234168952	0.02300187861793767	0.002408234963368119	8.2739215798344E-05	9.238913700382942E-05	3.0778093178811484E-05	0.04715184596471137	0.0014070159118158775	0.050667543942080326	0.001382898695776999	0.018320594050830852	0.002458859653200746	0.16842876367512744	0.04972343746600777	0.03537925844739862	4262684.5	3083650.5	11205067	NaN	NaN	NaN	4606127.5	5200840.5	5000145	NaN	2991310.5	NaN	12816474	NaN	NaN	NaN	NaN	NaN
P39134	prkA	2.3853942319530794E-119	4.021927063977403E-31	6.246798849358523E-21	1.1037405519053866E-08	4.351117361695412E-118	3.392435733145065E-06	7.602481322037836E-09	2.306187929837151E-14	6.017839955597385E-52	3.918665705334547E-28	1.1209842277306071E-07	7.218179244190999E-07	5.320967760522189E-35	0.00125582913832355	0.001225866254988346	2.2335212903116758E-07	0.0018680188380621953	0.005783855597757932	612920.9375	565128.1875	755117.8125	662479.1875	789506.75	1292406.75	984228.5	762785.25	1222256.375	981621.5	1065966	1004407.5	1566313.125	1729854.75	1106347.25	785924.875	1022790.625	457447.28125
P39138	rocF	0.0006979519683016839	0.0002964090422471876	0.0006800309269409661	4.8016196636856465E-05	0.00020503747007610967	0.00041740687033260524	0.00012202054798639822	0.0001127360119614019	0.00034292553563408353	3.5682832460512756E-29	0.00023673467324256136	0.0009819110354989168	0.002575478696043105	0.005565819122963709	0.008476640899528307	0.008111163025110172	0.0009069977022900153	0.006365309279732063	479481.21875	482992.25	548306.9375	630071.375	821892.6875	1063583.625	669761.5	247897.609375	899490.125	807073.25	3770761.25	982896.8125	1088141.375	NaN	1097790.625	958149	1774953.25	2048097.875
P39142	pdp	2.87073693937037E-25	2.4463670328954454E-45	7.55877100628393E-07	1.9294427589503486E-16	3.4928444090717584E-06	5.590945619752484E-05	1.488266606639894E-39	2.006782988515654E-05	0.00010703456734903439	2.528074918209771E-18	0.0009548924712220124	0.002473509078268327	9.541193121864246E-07	1.279581773911571E-05	0.0012654054169706898	0.20892552278944057	0.0928013309613485	0.02717215567571953	2130161.5	1464257.25	1739035	266014.75	244093.46875	307051.875	3190208	3104694.25	3262272.5	100688.40625	41409.484375	158091.9375	908671.5625	978355.4375	846080.375	NaN	NaN	702879.5625
P39148	glyA	4.039496578339656E-05	1.886781558422585E-06	0.00038012642877179666	4.06933432898705E-32	1.1582442485902313E-23	5.086690061203486E-14	0.00012625765774933499	1.3492298833058087E-08	7.966451986360146E-05	0.0002995007897221576	0.002908895910710143	0.007908134790614623	0.007180525360887311	0.0017044477135310073	0.003519212957466694	0.2266014735156319	0.14025693114963766	0.13009397669911954	65248.640625	121301.6171875	74666.65625	108029.0625	110333.2578125	145887.21875	134196.6875	212947.59375	165488.453125	65354.81640625	71126.6015625	78118.3203125	29776.876953125	26567.4609375	27287.017578125	NaN	NaN	NaN
P39149	upp	3.5272722547555096E-05	8.228153335514371E-41	8.003681142462477E-07	2.924380845548103E-18	3.2439979976164244E-68	5.8121567703104735E-15	4.311029268700879E-21	0.00011312519929076434	2.074640085011664E-05	1.6154070652225994E-26	8.280267838144208E-05	0.0014324640826743873	0.0018133107797407319	0.0003361276149034631	0.0016068970127900701	0.010510212376934234	0.008797320046136254	0.0022665192785010883	3851831	4252171	4777828	3998136.5	3284496.25	3556726	2349279.25	4389726	4355655.5	2352957.5	5352754.5	11507990	3450788.5	2851345.5	3496810	12151412	15783242	7884062.5
P39156	ywlF	1.4542446561390672E-05	7.048057525878214E-10	2.4392912053955092E-05	3.2679957322513115E-05	0.00018179556340072438	0.00028488298894683314	0.0003766334238945873	0.0018790733314084937	0.00041848250356771506	5.5606540631182314E-36	3.976358006578305E-05	1.0179379790227878E-06	0.019734447291109982	0.012925399493305467	0.0022690009095655385	0.012298683381253393	0.031329406628887856	0.007131861641341529	57496.6328125	58486.98828125	49473.0546875	41267.0625	34052.046875	62501.046875	35939.453125	23484.96875	36662.71875	193410.046875	382699.84375	190818.703125	NaN	NaN	16149.3193359375	NaN	NaN	308763.15625
P39158	cspC	0.000156360179185151	0.0002611194266411071	0.0003425081143171142	5.5066165066655193E-05	3.1237906916250756E-15	0.00018250687837129627	0.0007452046129922544	0.0019746378661392294	0.001290369991331554	8.488419548369614E-30	0.0005245397174245749	0.0012809352162112717	0.004028852814600823	0.004303849430791382	0.001604998274957267	0.007430536906251525	1.545899166684521E-08	1.3103150372008158E-65	848345.8125	943308.9375	591992.8125	2126012.75	1676739.625	1612359.25	441272.03125	427356.8125	545083.625	4009747	4178437.5	2616693	305586.1875	817057	470031.65625	2740216	2165648.75	1769479.875
P39214	mcpA	1.581469065836584E-05	0.00025623168532442383	0.0021378565558078017	0.00026660260756689605	0.00029648677371865945	0.00019937128645645147	1.1655213286590083E-08	0.00014401616839155402	6.1836433627833944E-06	0.00019633008238742705	0.00012300333495333886	5.7031561440411584E-08	0.0019958631364930058	0.0017484004939564103	0.0010289725209595999	0.010814555185666362	0.1613593434159737	0.028945700152200306	224.7509765625	568.3635864257812	NaN	3519.080322265625	58404.390625	59186.04296875	2993.280517578125	16504.544921875	1721.1068115234375	8051.1416015625	13872.748046875	4681.77587890625	NaN	742.7780151367188	18758.099609375	NaN	NaN	NaN
P39456	tcyC	0.034735777754776605	0.02225386968405919	0.08385207586867409	1.6382544288998465E-05	1.4849128878471437E-05	0.00016707296352667627	0.005554658324966079	0.08292752145379721	0.07132571871122148	0.12106304769424213	0.18041352454215562	0.12679936357822189	0.03583154314696643	0.10974499114047644	0.041461867683561825	0.025912888615348503	0.3504015340371623	0.08584593388440313	NaN	NaN	NaN	74819.1484375	74405.7890625	46536.2734375	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
P39571	gerBC	0.007471344848544283	0.0030277788889309857	0.009508265611161833	0.00015001011386228202	4.978351240379293E-05	0.00023220529597079668	0.0017878035008008005	0.009047669916038333	0.04905307852919448	0.0008133219249396581	0.006054254770963215	0.010971960398974037	0.0016652480078807454	0.016556984366872855	0.00315645006082397	0.0608446763298561	0.012770827723445996	0.057890605885454596	NaN	NaN	NaN	960312.875	1036786.8125	672479.75	NaN	NaN	NaN	NaN	NaN	NaN	14722437	NaN	NaN	NaN	NaN	NaN
P39575	galT	4.835654423460013E-49	1.5559293424670292E-42	4.780033592199448E-05	0.0004416839030629954	0.0007662287156496067	0.002025678870438692	6.687871762373896E-05	0.0001236090195345197	0.00019114637846762513	1.9637846667334948E-13	0.0023808648620230292	0.0030269092796191854	0.0012666370491609285	2.379576272737693E-06	0.002537542349040058	0.11182067464046176	0.35251215304949945	0.14683510368643882	788068.125	1300613.75	1452286.5	733753.3125	855039.75	485707.15625	2073662.625	1625928.5	2640791.25	523552.65625	952094.9375	762110.625	1602906.125	461574	1168926.375	NaN	NaN	NaN
P39576	ilvK	0.0002966325963979517	0.000301103897320104	0.00015738624415807573	2.7027796242784313E-05	1.2530088497250185E-05	4.595019056353486E-05	2.4235544531049484E-05	1.4755470855291621E-05	0.00029239957400175866	3.475468655723779E-34	0.000188681881126137	1.2824198793228753E-05	0.0013704846607325624	0.0013815260587096024	0.0016747336359840713	0.007430536906251525	0.0009883384413571497	0.006200127728257719	265782.59375	1328233	257780.9375	527573.875	423406.75	300162.21875	587616.1875	652473.375	598353.5	1723786.625	1293414.125	1463892.75	239291.765625	243280.75	206080.84375	194168	666135.25	NaN
P39577	dltE	5.227106308586006E-44	8.15606386041009E-55	7.677971213984712E-20	1.1073319481841843E-05	2.0083936079472343E-67	8.709712122960313E-09	2.897112746831491E-23	4.2410250434657476E-92	1.4529535815021305E-66	2.101497030950955E-05	0.001548373768530135	0.0022904535286807463	5.64590229913815E-11	4.031853844466929E-08	1.1304815339214422E-05	0.11840587904395457	0.11827996109989264	0.21267789149486485	604933.375	641293.4375	559699.25	358162.84375	412879.78125	594943.25	587109.5	412523.96875	519636.21875	461253.25	511709.65625	623543	784473.1875	450198.40625	643107.4375	NaN	NaN	NaN
P39578	dltD	0.00017166587003320148	0.00018346185410006533	0.00029657129141110415	0.0031965801580273547	2.2943111399204016E-11	0.0006696142077044288	8.747214970647221E-05	7.370337148046602E-84	5.852238866734014E-54	0.1495728224064095	0.19238044469376075	0.18873378798221624	0.00484508033201179	0.001387708215992128	0.002011084058503015	0.42613903015852267	0.4501329946385805	0.3781877288588557	96737.9296875	116835.4375	163524.203125	6463.25927734375	17325.982421875	24870.0390625	131709.609375	128051.9921875	159309.359375	NaN	NaN	NaN	141434.71875	142009.71875	123025.671875	NaN	NaN	NaN
P39579	dltC	3.489213008215008E-07	3.861545166707188E-08	2.7836791398034266E-05	0.00022580105836505994	2.994070601481162E-20	2.4879545988598087E-05	9.711905643330897E-05	2.6170296683707025E-30	2.4499750535808606E-10	0.004007021923746638	0.001548373768530135	0.0014263068724626252	0.0004974236670792143	4.427743116404273E-15	3.174703716328434E-06	0.01306984734516609	0.0032770896879812995	0.0037226900517650036	4141.4287109375	7485.251953125	13457.40234375	9702.01953125	9596.8720703125	66278.5859375	5099.0673828125	3898.11083984375	13811.6318359375	NaN	83.56890869140625	42.46827697753906	12709.2666015625	9772.0390625	13215.5126953125	83757.7890625	5542.35595703125	32610.421875
P39581	dltA	6.007061057245855E-07	3.3115148285758205E-46	3.158032283722175E-11	4.1613407187318725E-13	3.253306033472352E-51	5.471272611209801E-05	0.0001946653930860724	0.00046552994008001	0.00014660273833851328	3.312241930961089E-34	1.7190761916787068E-24	0.00011081492571267009	8.10005959257201E-12	4.619862614385045E-07	0.0006221222118320567	0.007430536906251525	1.0360856158946009E-08	2.0757993872260774E-05	593953.375	429281.9375	526297.1875	981257.875	1214010.625	1345781.75	441730.34375	533170.6875	200493.171875	2185236.75	4214750	4315056	304863	459735.53125	248027.71875	858985.3125	3095270	948017.8125
P39582	menA	0.02626163245093761	0.00045215050956833985	0.014822204715247247	3.718849819927972E-05	0.0004437161014467756	0.000324548687160526	0.012672255295939901	0.03233458946472893	0.005892785143842634	1.740664832084713E-21	3.565011162320803E-10	0.001674145248863526	0.05794820008468528	0.0014071425134704564	0.006208231435599794	0.01055079922103558	0.008797320046136254	0.006156003959317812	NaN	35727.43359375	NaN	211704.875	99611.84375	90139.4453125	NaN	NaN	NaN	61139.00390625	91543.9140625	166902.203125	NaN	155437.140625	130049.421875	NaN	NaN	186309.0625
P39593	thiM	1.260378725077397E-56	1.2391585251241971E-46	3.1266365806344117E-29	0.00025844484783397147	0.0005766289255122782	0.006402263720208677	7.559466919256454E-05	0.0001397001100100418	0.0008529876742436141	0.00016191211867941724	0.0033560464616409985	0.013745744014382562	0.0016611377056167831	0.0003556237371925018	0.0029323013917985324	0.03395209809576785	0.09730898027722971	0.009890085946392018	698588.625	749007.125	837725	321281.09375	279737.875	286780.46875	638889.75	614456.5	586897.75	849058.8125	1151858.625	926821.4375	303560.75	314416.75	262241.40625	97793.9140625	NaN	74846.8671875
P39594	thiE	3.404381114129656E-19	3.6623403353526825E-40	3.9283926851974464E-10	6.046832797658423E-07	1.5125553427998394E-13	7.199575963257709E-07	7.86594476197903E-162	2.057950651117467E-08	6.500099542425055E-56	2.2212605688719238E-33	1.504172328164187E-06	0.0007859491903182898	4.458431447409645E-34	1.292419079977836E-87	8.149142430741628E-61	0.006022502238438145	0.010661045870367421	1.0768784643234728E-59	735501.375	764711.6875	1008378.5	508715.09375	289566.46875	986176.3125	557374.4375	450971.4375	521960.53125	1307007.125	2517500.25	1452714.625	518250.09375	441479.0625	348079.46875	84667.328125	531125.4375	403523.34375
P39596	efeM	2.0623483931218173E-13	1.1177720136243399E-21	0.0001329248592399157	1.475771884080059E-05	8.237424716517747E-09	4.14268604888204E-05	4.770546114980868E-18	6.894128505826223E-12	7.372184377494899E-10	1.6770908765926456E-06	0.0015739993311779522	0.0019767086207693445	0.00034638956244636266	0.00125582913832355	0.0006311528201648898	0.010106114595512593	0.008082615161075328	0.0022746731617618956	4825497	7346739	7369796	2360897.5	2723770.25	2048521.125	6525155.5	5222046	6014991	6956237	6324126	6231530	4647725	4864228.5	3840030	5235682	4660235	4057133.75
P39597	efeB	2.5572594407207065E-25	3.052805392976339E-42	8.80243847491979E-05	0.0001769152563286726	0.00014707726183134273	0.0003696571977864486	3.417402073606721E-34	6.725449634186121E-20	6.1836433627833944E-06	0.0007155847765117025	0.01367410244768364	0.007552686219032833	0.0010069091048696128	0.000528437680418693	0.001145527886431154	0.20826695380098542	0.4318142848177766	0.3881459870273959	263777.53125	311231.0625	281203.125	201164.421875	197628.03125	330544.375	120683.1796875	90607.625	101269.140625	59416.734375	98821.7578125	51112.16796875	379231.65625	236998.5	96893.0625	NaN	NaN	NaN
P39598	ywbO	3.1180143624298803E-09	5.89346798694882E-45	1.71938603101897E-79	0.056098832032783874	0.0006747954262316134	2.957979457512274E-17	0.02271550497646811	0.0006680278553632345	0.1268230077268869	0.0001940699847575477	2.83943330532366E-22	0.002478213133893058	0.0004087079244143883	0.0012654849578465689	0.00047552837797363266	0.09223944237121223	0.0657498765117553	0.0967118258110773	2216.26708984375	5589.2138671875	6032.0205078125	NaN	392.460205078125	10781.318359375	NaN	NaN	NaN	5985.7353515625	10230.2626953125	NaN	4630.322265625	989.9583740234375	5069.0673828125	NaN	NaN	NaN
P39610	pdxK	0.0030906973168331017	0.00045903199767891815	0.0006604255723780727	1.6195781216655174E-51	0.00010414397172626408	6.0466758433217474E-05	0.005701295901312782	0.004624420752912664	0.01671032073169834	0.0006763654035181692	0.002814009340293287	0.0013635176601596473	0.024834223057899188	0.029912799615198406	0.052420370498538094	0.024201888661361817	0.04588095920522024	0.020964963781866502	NaN	333893.53125	106987.8203125	2087491.375	1346437.375	981259	NaN	NaN	NaN	1055952.5	NaN	767834.3125	NaN	NaN	NaN	NaN	NaN	NaN
P39617	ywdI	9.156383568339552E-05	9.67025459328442E-05	0.0002751941375634442	7.717741626439924E-06	8.874527043529954E-05	0.00018910118531329087	1.036024187942507E-24	9.186606682653967E-05	0.0005713093312182746	1.8571446292322898E-09	0.0035921137500424727	0.0064906700964865605	0.00480575000099556	0.0018243427957573488	0.002140261319113629	0.09237343018770572	0.02496674316508962	0.062292005633939315	110951.828125	130210.53125	75903.5078125	153241.984375	145919.234375	150674.296875	133366.234375	70607.296875	138068.078125	106900.421875	518368.78125	274474.34375	147269.671875	69364.2734375	131651.453125	NaN	108560.1953125	NaN
P39622	spsB	0.0049957391428500295	0.0024097042013946756	0.026620566147075378	9.741364557807682E-06	0.0005108937211074731	0.001686131563020867	0.03787147471846818	0.07953033019986676	0.07380505509529614	6.537234935275164E-21	7.1648548990317915E-06	0.0016534906533589523	0.029193931207958424	0.06549286010425878	0.028298943519013096	0.04350799074705084	0.010028657469831078	0.05631012543158073	655787.375	185054.796875	NaN	661456.375	829303.875	704422.375	NaN	NaN	NaN	127297.8828125	131865.578125	517970.3125	NaN	NaN	NaN	NaN	718083.125	NaN
P39624	spsD	2.561021722623031E-189	0.003167225101024513	0.0002908254625670302	0.05628201784315144	0.05074371382487759	0.032475843381624236	0.09574870919221176	0.059351635241933584	0.10447032125606423	0.19005886577627393	0.13198793140224663	0.181867959521572	0.02844500110602452	0.1315181490355456	0.19153918465529243	0.2668362677292556	0.45798724069748115	0.3498606286834688	682.400634765625	NaN	868.1504516601562	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
P39634	rocA	0.00010323899128513255	0.00010005801858220768	9.874938917173467E-06	3.399533116972011E-06	0.00035300899438855943	0.0009486994555173833	0.0002718563175439039	0.0022501340389696565	0.00043389965479615167	0.006873524429004276	0.0128794281098578	0.008280966850928	0.0017821206607150216	0.0019014326919336143	0.00471734075801364	0.1886417469047096	0.18201298372798533	0.13210233257551263	325779.84375	240943.578125	351677.21875	196002.703125	431287	1395815	420109.125	466856.96875	433670.6875	13536.6533203125	NaN	NaN	555373.5625	426984.84375	471696.3125	NaN	NaN	NaN
P39645	chdC	0.0015916210277297925	0.000636082807331443	0.011690779677211301	4.505007860381978E-05	5.1706131479236674E-05	4.875689030217959E-07	0.009960903328039753	0.05998228847945314	0.006365187189199367	0.000556361450156675	0.006683987210383406	0.008364726866069967	0.10414822918558497	0.10549693810462057	0.16859279683734404	0.24416568240650444	0.0608728336906425	0.03388078078578802	NaN	35366.94140625	23121.0859375	831984.6875	455761.625	621608.625	NaN	NaN	137231.40625	76537.8828125	139935.109375	104620.0703125	NaN	NaN	NaN	NaN	NaN	NaN
P39646	pta	0.0003309906572111446	0.0004798307056328061	0.00046917791990169305	6.8202468778883366E-09	3.085795243953775E-05	8.331172603520192E-05	0.0002965444164239344	0.0002995367131749556	0.0003928161474161111	0.00037007988493551684	0.005503369723112398	0.007377532395723249	0.0015277110078712026	0.0013503204890842025	0.0016068970127900701	0.011561219012777693	0.008085239923609848	0.007131861641341529	496355	478281.78125	477896.84375	830146.8125	596094.1875	551270.625	514761.5625	622181.6875	1138752.875	2500897.5	3026769.5	2146584	595726.3125	697172.125	580609.625	3187516	1138143.375	1226371.875
